date,state,disease,value
2025-07-12T00:00:00.000,Alaska,value,5.0
2025-07-19T00:00:00.000,Alaska,COVID-19,16.0
2025-07-19T00:00:00.000,Alaska,Influenza,6.0
2025-07-19T00:00:00.000,Alaska,value,16.0
2025-07-26T00:00:00.000,Alaska,COVID-19,11.0
2025-07-26T00:00:00.000,Alaska,Influenza,4.0
2025-07-26T00:00:00.000,Alaska,value,11.0
2025-08-02T00:00:00.000,Alaska,COVID-19,18.0
2025-08-02T00:00:00.000,Alaska,Influenza,2.0
2025-08-02T00:00:00.000,Alaska,value,18.0
2025-08-09T00:00:00.000,Alaska,COVID-19,9.0
2025-08-09T00:00:00.000,Alaska,Influenza,2.0
2025-08-09T00:00:00.000,Alaska,value,9.0
2025-08-16T00:00:00.000,Alaska,COVID-19,10.0
2025-08-16T00:00:00.000,Alaska,Influenza,4.0
2025-08-16T00:00:00.000,Alaska,value,10.0
2025-08-23T00:00:00.000,Alaska,COVID-19,14.0
2025-08-23T00:00:00.000,Alaska,Influenza,2.0
2025-08-23T00:00:00.000,Alaska,value,14.0
2025-08-30T00:00:00.000,Alaska,COVID-19,16.0
2025-08-30T00:00:00.000,Alaska,Influenza,2.0
2025-08-30T00:00:00.000,Alaska,value,16.0
2025-09-06T00:00:00.000,Alaska,COVID-19,21.0
2025-09-06T00:00:00.000,Alaska,Influenza,3.0
2025-09-06T00:00:00.000,Alaska,value,21.0
2025-09-13T00:00:00.000,Alaska,COVID-19,20.0
2025-09-13T00:00:00.000,Alaska,Influenza,12.0
2025-09-13T00:00:00.000,Alaska,value,20.0
2025-09-20T00:00:00.000,Alaska,COVID-19,15.0
2025-09-20T00:00:00.000,Alaska,Influenza,1.0
2025-09-20T00:00:00.000,Alaska,value,15.0
2025-09-27T00:00:00.000,Alaska,COVID-19,14.0
2025-09-27T00:00:00.000,Alaska,Influenza,1.0
2025-09-27T00:00:00.000,Alaska,value,14.0
2024-10-05T00:00:00.000,NA,COVID-19,13.0
2024-10-05T00:00:00.000,NA,Influenza,0.0
2024-10-05T00:00:00.000,NA,value,13.0
2024-10-12T00:00:00.000,NA,COVID-19,0.0
2024-10-12T00:00:00.000,NA,Influenza,0.0
2024-10-12T00:00:00.000,NA,value,0.0
2024-10-19T00:00:00.000,NA,COVID-19,0.0
2024-10-19T00:00:00.000,NA,Influenza,0.0
2024-10-19T00:00:00.000,NA,value,0.0
2024-10-26T00:00:00.000,NA,COVID-19,0.0
2024-10-26T00:00:00.000,NA,Influenza,0.0
2024-10-26T00:00:00.000,NA,value,0.0
2024-11-02T00:00:00.000,NA,COVID-19,4.0
2024-11-02T00:00:00.000,NA,Influenza,1.0
2024-11-02T00:00:00.000,NA,value,4.0
2024-11-09T00:00:00.000,NA,COVID-19,9.0
2024-11-09T00:00:00.000,NA,Influenza,2.0
2024-11-09T00:00:00.000,NA,value,9.0
2024-11-16T00:00:00.000,NA,COVID-19,6.0
2024-11-16T00:00:00.000,NA,Influenza,1.0
2024-11-16T00:00:00.000,NA,value,6.0
2024-11-23T00:00:00.000,NA,COVID-19,19.0
2024-11-23T00:00:00.000,NA,Influenza,8.0
2024-11-23T00:00:00.000,NA,value,19.0
2024-11-30T00:00:00.000,NA,COVID-19,10.0
2024-11-30T00:00:00.000,NA,Influenza,5.0
2024-11-30T00:00:00.000,NA,value,10.0
2024-12-07T00:00:00.000,NA,COVID-19,13.0
2024-12-07T00:00:00.000,NA,Influenza,2.0
2024-12-07T00:00:00.000,NA,value,13.0
2024-12-14T00:00:00.000,NA,COVID-19,16.0
2024-12-14T00:00:00.000,NA,Influenza,4.0
2024-12-14T00:00:00.000,NA,value,16.0
2024-12-21T00:00:00.000,NA,COVID-19,21.0
2024-12-21T00:00:00.000,NA,Influenza,16.0
2024-12-21T00:00:00.000,NA,value,21.0
2024-12-28T00:00:00.000,NA,COVID-19,24.0
2024-12-28T00:00:00.000,NA,Influenza,38.0
2024-12-28T00:00:00.000,NA,value,24.0
2025-01-04T00:00:00.000,NA,COVID-19,25.0
2025-01-04T00:00:00.000,NA,Influenza,96.0
2025-01-04T00:00:00.000,NA,value,25.0
2025-01-11T00:00:00.000,NA,COVID-19,29.0
2025-01-11T00:00:00.000,NA,Influenza,44.0
2025-01-11T00:00:00.000,NA,value,29.0
2025-01-18T00:00:00.000,NA,COVID-19,27.0
2025-01-18T00:00:00.000,NA,Influenza,58.0
2025-01-18T00:00:00.000,NA,value,27.0
2025-01-25T00:00:00.000,NA,COVID-19,29.0
2025-01-25T00:00:00.000,NA,Influenza,207.0
2025-01-25T00:00:00.000,NA,value,29.0
2025-02-01T00:00:00.000,NA,COVID-19,30.0
2025-02-01T00:00:00.000,NA,Influenza,197.0
2025-02-01T00:00:00.000,NA,value,30.0
2025-02-08T00:00:00.000,NA,COVID-19,26.0
2025-02-08T00:00:00.000,NA,Influenza,259.0
2025-02-08T00:00:00.000,NA,value,26.0
2025-02-15T00:00:00.000,NA,COVID-19,13.0
2025-02-15T00:00:00.000,NA,Influenza,83.0
2025-02-15T00:00:00.000,NA,value,13.0
2025-02-22T00:00:00.000,NA,COVID-19,26.0
2025-02-22T00:00:00.000,NA,Influenza,102.0
2025-02-22T00:00:00.000,NA,value,26.0
2025-03-01T00:00:00.000,NA,COVID-19,39.0
2025-03-01T00:00:00.000,NA,Influenza,120.0
2025-03-01T00:00:00.000,NA,value,39.0
2025-03-08T00:00:00.000,NA,COVID-19,17.0
2025-03-08T00:00:00.000,NA,Influenza,103.0
2025-03-08T00:00:00.000,NA,value,17.0
2025-03-15T00:00:00.000,NA,COVID-19,21.0
2025-03-15T00:00:00.000,NA,Influenza,81.0
2025-03-15T00:00:00.000,NA,value,21.0
2025-03-22T00:00:00.000,NA,COVID-19,19.0
2025-03-22T00:00:00.000,NA,Influenza,67.0
2025-03-22T00:00:00.000,NA,value,19.0
2025-03-29T00:00:00.000,NA,COVID-19,22.0
2025-03-29T00:00:00.000,NA,Influenza,69.0
2025-03-29T00:00:00.000,NA,value,22.0
2025-04-05T00:00:00.000,NA,COVID-19,18.0
2025-04-05T00:00:00.000,NA,Influenza,28.0
2025-04-05T00:00:00.000,NA,value,18.0
2025-04-12T00:00:00.000,NA,COVID-19,18.0
2025-04-12T00:00:00.000,NA,Influenza,8.0
2025-04-12T00:00:00.000,NA,value,18.0
2025-04-19T00:00:00.000,NA,COVID-19,8.0
2025-04-19T00:00:00.000,NA,Influenza,7.0
2025-04-19T00:00:00.000,NA,value,8.0
2025-04-26T00:00:00.000,NA,COVID-19,7.0
2025-04-26T00:00:00.000,NA,Influenza,7.0
2025-04-26T00:00:00.000,NA,value,7.0
2025-05-03T00:00:00.000,NA,COVID-19,8.0
2025-05-03T00:00:00.000,NA,Influenza,4.0
2025-05-03T00:00:00.000,NA,value,8.0
2025-05-10T00:00:00.000,NA,COVID-19,12.0
2025-05-10T00:00:00.000,NA,Influenza,6.0
2025-05-10T00:00:00.000,NA,value,12.0
2025-05-17T00:00:00.000,NA,COVID-19,4.0
2025-05-17T00:00:00.000,NA,Influenza,2.0
2025-05-17T00:00:00.000,NA,value,4.0
2025-05-24T00:00:00.000,NA,COVID-19,4.0
2025-05-24T00:00:00.000,NA,Influenza,2.0
2025-05-24T00:00:00.000,NA,value,4.0
2025-05-31T00:00:00.000,NA,COVID-19,9.0
2025-05-31T00:00:00.000,NA,Influenza,5.0
2025-05-31T00:00:00.000,NA,value,9.0
2025-06-07T00:00:00.000,NA,COVID-19,11.0
2025-06-07T00:00:00.000,NA,Influenza,4.0
2025-06-07T00:00:00.000,NA,value,11.0
2025-06-14T00:00:00.000,NA,COVID-19,10.0
2025-06-14T00:00:00.000,NA,Influenza,2.0
2025-06-14T00:00:00.000,NA,value,10.0
2025-06-21T00:00:00.000,NA,COVID-19,6.0
2025-06-21T00:00:00.000,NA,Influenza,1.0
2025-06-21T00:00:00.000,NA,value,6.0
2025-06-28T00:00:00.000,NA,COVID-19,4.0
2025-06-28T00:00:00.000,NA,Influenza,2.0
2025-06-28T00:00:00.000,NA,value,4.0
2025-07-05T00:00:00.000,NA,COVID-19,6.0
2025-07-05T00:00:00.000,NA,Influenza,0.0
2025-07-05T00:00:00.000,NA,value,6.0
2025-07-12T00:00:00.000,NA,COVID-19,6.0
2025-07-12T00:00:00.000,NA,Influenza,0.0
2025-07-12T00:00:00.000,NA,value,6.0
2025-07-19T00:00:00.000,NA,COVID-19,6.0
2025-07-19T00:00:00.000,NA,Influenza,2.0
2025-07-19T00:00:00.000,NA,value,6.0
2025-07-26T00:00:00.000,NA,COVID-19,4.0
2025-07-26T00:00:00.000,NA,Influenza,0.0
2025-07-26T00:00:00.000,NA,value,4.0
2025-08-02T00:00:00.000,NA,COVID-19,13.0
2025-08-02T00:00:00.000,NA,Influenza,0.0
2025-08-02T00:00:00.000,NA,value,13.0
2025-08-09T00:00:00.000,NA,COVID-19,14.0
2025-08-09T00:00:00.000,NA,Influenza,2.0
2025-08-09T00:00:00.000,NA,value,14.0
2025-08-16T00:00:00.000,NA,COVID-19,27.0
2025-08-16T00:00:00.000,NA,Influenza,1.0
2025-08-16T00:00:00.000,NA,value,27.0
2025-08-23T00:00:00.000,NA,COVID-19,31.0
2025-08-23T00:00:00.000,NA,Influenza,0.0
2025-08-23T00:00:00.000,NA,value,31.0
2025-08-30T00:00:00.000,NA,COVID-19,37.0
2025-08-30T00:00:00.000,NA,Influenza,1.0
2025-08-30T00:00:00.000,NA,value,37.0
2025-09-06T00:00:00.000,NA,COVID-19,33.0
2025-09-06T00:00:00.000,NA,Influenza,0.0
2025-09-06T00:00:00.000,NA,value,33.0
2025-09-13T00:00:00.000,NA,COVID-19,29.0
2025-09-13T00:00:00.000,NA,Influenza,0.0
2025-09-13T00:00:00.000,NA,value,29.0
2025-09-20T00:00:00.000,NA,COVID-19,29.0
2025-09-20T00:00:00.000,NA,Influenza,0.0
2025-09-20T00:00:00.000,NA,value,29.0
2025-09-27T00:00:00.000,NA,COVID-19,16.0
2025-09-27T00:00:00.000,NA,Influenza,1.0
2025-09-27T00:00:00.000,NA,value,16.0
2025-10-04T00:00:00.000,Louisiana,COVID-19,69.0
2025-10-04T00:00:00.000,Louisiana,Influenza,33.0
2025-10-04T00:00:00.000,Louisiana,value,69.0
2025-10-11T00:00:00.000,Louisiana,COVID-19,69.0
2025-10-11T00:00:00.000,Louisiana,Influenza,36.0
2025-10-11T00:00:00.000,Louisiana,value,69.0
2025-10-18T00:00:00.000,Louisiana,COVID-19,54.0
2025-10-18T00:00:00.000,Louisiana,Influenza,43.0
2025-10-18T00:00:00.000,Louisiana,value,54.0
2025-10-25T00:00:00.000,Louisiana,COVID-19,55.0
2025-10-25T00:00:00.000,Louisiana,Influenza,53.0
2025-10-25T00:00:00.000,Louisiana,value,55.0
2025-11-01T00:00:00.000,Louisiana,COVID-19,49.0
2025-11-01T00:00:00.000,Louisiana,Influenza,44.0
2025-11-01T00:00:00.000,Louisiana,value,49.0
2025-11-08T00:00:00.000,Louisiana,COVID-19,40.0
2025-11-08T00:00:00.000,Louisiana,Influenza,82.0
2025-11-08T00:00:00.000,Louisiana,value,40.0
2025-11-15T00:00:00.000,Louisiana,COVID-19,33.0
2025-11-15T00:00:00.000,Louisiana,Influenza,107.0
2025-11-15T00:00:00.000,Louisiana,value,33.0
2025-11-22T00:00:00.000,Louisiana,COVID-19,62.0
2025-11-22T00:00:00.000,Louisiana,Influenza,117.0
2025-11-22T00:00:00.000,Louisiana,value,62.0
2025-11-29T00:00:00.000,Louisiana,COVID-19,44.0
2025-11-29T00:00:00.000,Louisiana,Influenza,113.0
2025-11-29T00:00:00.000,Louisiana,value,44.0
2025-12-06T00:00:00.000,Louisiana,COVID-19,39.0
2025-12-06T00:00:00.000,Louisiana,Influenza,180.0
2025-12-06T00:00:00.000,Louisiana,value,39.0
2025-12-13T00:00:00.000,Louisiana,COVID-19,46.0
2025-12-13T00:00:00.000,Louisiana,Influenza,248.0
2025-12-13T00:00:00.000,Louisiana,value,46.0
2025-12-20T00:00:00.000,Louisiana,COVID-19,43.0
2025-12-20T00:00:00.000,Louisiana,Influenza,433.0
2025-12-20T00:00:00.000,Louisiana,value,43.0
2025-12-27T00:00:00.000,Louisiana,COVID-19,72.0
2025-12-27T00:00:00.000,Louisiana,Influenza,688.0
2025-12-27T00:00:00.000,Louisiana,value,72.0
2026-01-03T00:00:00.000,Louisiana,COVID-19,75.0
2026-01-03T00:00:00.000,Louisiana,Influenza,662.0
2026-01-03T00:00:00.000,Louisiana,value,75.0
2026-01-10T00:00:00.000,Louisiana,COVID-19,62.0
2026-01-10T00:00:00.000,Louisiana,Influenza,438.0
2026-01-10T00:00:00.000,Louisiana,value,62.0
2026-01-17T00:00:00.000,Louisiana,COVID-19,50.0
2026-01-17T00:00:00.000,Louisiana,Influenza,295.0
2026-01-17T00:00:00.000,Louisiana,value,50.0
2026-01-24T00:00:00.000,Louisiana,COVID-19,42.0
2026-01-24T00:00:00.000,Louisiana,Influenza,332.0
2026-01-24T00:00:00.000,Louisiana,value,42.0
2026-01-31T00:00:00.000,Louisiana,COVID-19,56.0
2026-01-31T00:00:00.000,Louisiana,Influenza,315.0
2026-01-31T00:00:00.000,Louisiana,value,56.0
2026-02-07T00:00:00.000,Louisiana,COVID-19,62.0
2026-02-07T00:00:00.000,Louisiana,Influenza,277.0
2026-02-07T00:00:00.000,Louisiana,value,62.0
2024-10-05T00:00:00.000,North Dakota,COVID-19,2.0
2024-10-05T00:00:00.000,North Dakota,Influenza,0.0
2024-10-05T00:00:00.000,North Dakota,value,2.0
2024-10-12T00:00:00.000,North Dakota,COVID-19,4.0
2024-10-12T00:00:00.000,North Dakota,Influenza,1.0
2024-10-12T00:00:00.000,North Dakota,value,4.0
2024-10-19T00:00:00.000,North Dakota,COVID-19,8.0
2024-10-19T00:00:00.000,North Dakota,Influenza,0.0
2024-10-19T00:00:00.000,North Dakota,value,8.0
2024-10-26T00:00:00.000,North Dakota,COVID-19,9.0
2024-10-26T00:00:00.000,North Dakota,Influenza,0.0
2024-10-26T00:00:00.000,North Dakota,value,9.0
2024-11-02T00:00:00.000,North Dakota,COVID-19,7.0
2024-11-02T00:00:00.000,North Dakota,Influenza,2.0
2024-11-02T00:00:00.000,North Dakota,value,7.0
2024-11-09T00:00:00.000,North Dakota,COVID-19,15.0
2024-11-09T00:00:00.000,North Dakota,Influenza,0.0
2024-11-09T00:00:00.000,North Dakota,value,15.0
2024-11-16T00:00:00.000,North Dakota,COVID-19,11.0
2024-11-16T00:00:00.000,North Dakota,Influenza,1.0
2024-11-16T00:00:00.000,North Dakota,value,11.0
2024-11-23T00:00:00.000,North Dakota,COVID-19,20.0
2024-11-23T00:00:00.000,North Dakota,Influenza,3.0
2024-11-23T00:00:00.000,North Dakota,value,20.0
2024-11-30T00:00:00.000,North Dakota,COVID-19,24.0
2024-11-30T00:00:00.000,North Dakota,Influenza,1.0
2024-11-30T00:00:00.000,North Dakota,value,24.0
2024-12-07T00:00:00.000,North Dakota,COVID-19,17.0
2024-12-07T00:00:00.000,North Dakota,Influenza,2.0
2024-12-07T00:00:00.000,North Dakota,value,17.0
2024-12-14T00:00:00.000,North Dakota,COVID-19,17.0
2024-12-14T00:00:00.000,North Dakota,Influenza,5.0
2024-12-14T00:00:00.000,North Dakota,value,17.0
2024-12-21T00:00:00.000,North Dakota,COVID-19,25.0
2024-12-21T00:00:00.000,North Dakota,Influenza,8.0
2024-12-21T00:00:00.000,North Dakota,value,25.0
2024-12-28T00:00:00.000,North Dakota,COVID-19,30.0
2024-12-28T00:00:00.000,North Dakota,Influenza,22.0
2024-12-28T00:00:00.000,North Dakota,value,30.0
2025-01-04T00:00:00.000,North Dakota,COVID-19,38.0
2025-01-04T00:00:00.000,North Dakota,Influenza,56.0
2025-01-04T00:00:00.000,North Dakota,value,38.0
2025-01-11T00:00:00.000,North Dakota,COVID-19,40.0
2025-01-11T00:00:00.000,North Dakota,Influenza,38.0
2025-01-11T00:00:00.000,North Dakota,value,40.0
2025-01-18T00:00:00.000,North Dakota,COVID-19,26.0
2025-01-18T00:00:00.000,North Dakota,Influenza,61.0
2025-01-18T00:00:00.000,North Dakota,value,26.0
2025-01-25T00:00:00.000,North Dakota,COVID-19,24.0
2025-01-25T00:00:00.000,North Dakota,Influenza,89.0
2025-01-25T00:00:00.000,North Dakota,value,24.0
2025-02-01T00:00:00.000,North Dakota,COVID-19,22.0
2025-02-01T00:00:00.000,North Dakota,Influenza,104.0
2025-02-01T00:00:00.000,North Dakota,value,22.0
2025-02-08T00:00:00.000,North Dakota,COVID-19,39.0
2025-02-08T00:00:00.000,North Dakota,Influenza,127.0
2025-02-08T00:00:00.000,North Dakota,value,39.0
2025-02-15T00:00:00.000,North Dakota,COVID-19,32.0
2025-02-15T00:00:00.000,North Dakota,Influenza,85.0
2025-02-15T00:00:00.000,North Dakota,value,32.0
2025-02-22T00:00:00.000,North Dakota,COVID-19,33.0
2025-02-22T00:00:00.000,North Dakota,Influenza,65.0
2025-02-22T00:00:00.000,North Dakota,value,33.0
2025-03-01T00:00:00.000,North Dakota,COVID-19,27.0
2025-03-01T00:00:00.000,North Dakota,Influenza,47.0
2025-03-01T00:00:00.000,North Dakota,value,27.0
2025-03-08T00:00:00.000,North Dakota,COVID-19,31.0
2025-03-08T00:00:00.000,North Dakota,Influenza,32.0
2025-03-08T00:00:00.000,North Dakota,value,31.0
2025-03-15T00:00:00.000,North Dakota,COVID-19,31.0
2025-03-15T00:00:00.000,North Dakota,Influenza,36.0
2025-03-15T00:00:00.000,North Dakota,value,31.0
2025-03-22T00:00:00.000,North Dakota,COVID-19,20.0
2025-03-22T00:00:00.000,North Dakota,Influenza,24.0
2025-03-22T00:00:00.000,North Dakota,value,20.0
2025-03-29T00:00:00.000,North Dakota,COVID-19,13.0
2025-03-29T00:00:00.000,North Dakota,Influenza,25.0
2025-03-29T00:00:00.000,North Dakota,value,13.0
2025-04-05T00:00:00.000,North Dakota,COVID-19,17.0
2025-04-05T00:00:00.000,North Dakota,Influenza,14.0
2025-04-05T00:00:00.000,North Dakota,value,17.0
2025-04-12T00:00:00.000,North Dakota,COVID-19,5.0
2025-04-12T00:00:00.000,North Dakota,Influenza,12.0
2025-04-12T00:00:00.000,North Dakota,value,5.0
2025-04-19T00:00:00.000,North Dakota,COVID-19,7.0
2025-04-19T00:00:00.000,North Dakota,Influenza,14.0
2025-04-19T00:00:00.000,North Dakota,value,7.0
2025-04-26T00:00:00.000,North Dakota,COVID-19,12.0
2025-04-26T00:00:00.000,North Dakota,Influenza,11.0
2025-04-26T00:00:00.000,North Dakota,value,12.0
2025-05-03T00:00:00.000,North Dakota,COVID-19,7.0
2025-05-03T00:00:00.000,North Dakota,Influenza,9.0
2025-05-03T00:00:00.000,North Dakota,value,7.0
2025-05-10T00:00:00.000,North Dakota,COVID-19,9.0
2025-05-10T00:00:00.000,North Dakota,Influenza,5.0
2025-05-10T00:00:00.000,North Dakota,value,9.0
2025-05-17T00:00:00.000,North Dakota,COVID-19,9.0
2025-05-17T00:00:00.000,North Dakota,Influenza,7.0
2025-05-17T00:00:00.000,North Dakota,value,9.0
2025-05-24T00:00:00.000,North Dakota,COVID-19,6.0
2025-05-24T00:00:00.000,North Dakota,Influenza,3.0
2025-05-24T00:00:00.000,North Dakota,value,6.0
2025-05-31T00:00:00.000,North Dakota,COVID-19,9.0
2025-05-31T00:00:00.000,North Dakota,Influenza,1.0
2025-05-31T00:00:00.000,North Dakota,value,9.0
2025-06-07T00:00:00.000,North Dakota,COVID-19,8.0
2025-06-07T00:00:00.000,North Dakota,Influenza,5.0
2025-06-07T00:00:00.000,North Dakota,value,8.0
2025-06-14T00:00:00.000,North Dakota,COVID-19,4.0
2025-06-14T00:00:00.000,North Dakota,Influenza,4.0
2025-06-14T00:00:00.000,North Dakota,value,4.0
2025-06-21T00:00:00.000,North Dakota,COVID-19,6.0
2025-06-21T00:00:00.000,North Dakota,Influenza,3.0
2025-06-21T00:00:00.000,North Dakota,value,6.0
2025-06-28T00:00:00.000,North Dakota,COVID-19,8.0
2025-06-28T00:00:00.000,North Dakota,Influenza,1.0
2025-06-28T00:00:00.000,North Dakota,value,8.0
2025-07-05T00:00:00.000,North Dakota,COVID-19,7.0
2025-07-05T00:00:00.000,North Dakota,Influenza,4.0
2025-07-05T00:00:00.000,North Dakota,value,7.0
2025-07-12T00:00:00.000,North Dakota,COVID-19,6.0
2025-07-12T00:00:00.000,North Dakota,Influenza,0.0
2025-07-12T00:00:00.000,North Dakota,value,6.0
2025-07-19T00:00:00.000,North Dakota,COVID-19,7.0
2025-07-19T00:00:00.000,North Dakota,Influenza,1.0
2025-07-19T00:00:00.000,North Dakota,value,7.0
2025-07-26T00:00:00.000,North Dakota,COVID-19,8.0
2025-07-26T00:00:00.000,North Dakota,Influenza,0.0
2025-07-26T00:00:00.000,North Dakota,value,8.0
2025-08-02T00:00:00.000,North Dakota,COVID-19,9.0
2025-08-02T00:00:00.000,North Dakota,Influenza,2.0
2025-08-02T00:00:00.000,North Dakota,value,9.0
2025-08-09T00:00:00.000,North Dakota,COVID-19,8.0
2025-08-09T00:00:00.000,North Dakota,Influenza,4.0
2025-08-09T00:00:00.000,North Dakota,value,8.0
2025-08-16T00:00:00.000,North Dakota,COVID-19,9.0
2025-08-16T00:00:00.000,North Dakota,Influenza,3.0
2025-08-16T00:00:00.000,North Dakota,value,9.0
2025-08-23T00:00:00.000,North Dakota,COVID-19,12.0
2025-08-23T00:00:00.000,North Dakota,Influenza,0.0
2025-08-23T00:00:00.000,North Dakota,value,12.0
2025-08-30T00:00:00.000,North Dakota,COVID-19,19.0
2025-08-30T00:00:00.000,North Dakota,Influenza,1.0
2025-08-30T00:00:00.000,North Dakota,value,19.0
2025-09-06T00:00:00.000,North Dakota,COVID-19,23.0
2025-09-06T00:00:00.000,North Dakota,Influenza,2.0
2025-09-06T00:00:00.000,North Dakota,value,23.0
2025-09-13T00:00:00.000,North Dakota,COVID-19,10.0
2025-09-13T00:00:00.000,North Dakota,Influenza,4.0
2025-09-13T00:00:00.000,North Dakota,value,10.0
2025-09-20T00:00:00.000,North Dakota,COVID-19,24.0
2025-09-20T00:00:00.000,North Dakota,Influenza,2.0
2025-09-20T00:00:00.000,North Dakota,value,24.0
2025-09-27T00:00:00.000,North Dakota,COVID-19,19.0
2025-09-27T00:00:00.000,North Dakota,Influenza,0.0
2025-09-27T00:00:00.000,North Dakota,value,19.0
2024-10-05T00:00:00.000,NA,COVID-19,246.0
2024-10-05T00:00:00.000,NA,Influenza,4.0
2024-10-05T00:00:00.000,NA,value,246.0
2024-10-12T00:00:00.000,NA,COVID-19,17.0
2024-10-12T00:00:00.000,NA,Influenza,0.0
2024-10-12T00:00:00.000,NA,value,17.0
2024-10-19T00:00:00.000,NA,COVID-19,176.0
2024-10-19T00:00:00.000,NA,Influenza,6.0
2024-10-19T00:00:00.000,NA,value,176.0
2024-10-26T00:00:00.000,NA,COVID-19,148.0
2024-10-26T00:00:00.000,NA,Influenza,6.0
2024-10-26T00:00:00.000,NA,value,148.0
2024-11-02T00:00:00.000,NA,COVID-19,199.0
2024-11-02T00:00:00.000,NA,Influenza,16.0
2024-11-02T00:00:00.000,NA,value,199.0
2024-11-09T00:00:00.000,NA,COVID-19,441.0
2024-11-09T00:00:00.000,NA,Influenza,52.0
2024-11-09T00:00:00.000,NA,value,441.0
2024-11-16T00:00:00.000,NA,COVID-19,464.0
2024-11-16T00:00:00.000,NA,Influenza,30.0
2024-11-16T00:00:00.000,NA,value,464.0
2024-11-23T00:00:00.000,NA,COVID-19,559.0
2024-11-23T00:00:00.000,NA,Influenza,67.0
2024-11-23T00:00:00.000,NA,value,559.0
2024-11-30T00:00:00.000,NA,COVID-19,592.0
2024-11-30T00:00:00.000,NA,Influenza,108.0
2024-11-30T00:00:00.000,NA,value,592.0
2024-12-07T00:00:00.000,NA,COVID-19,695.0
2024-12-07T00:00:00.000,NA,Influenza,136.0
2024-12-07T00:00:00.000,NA,value,695.0
2024-12-14T00:00:00.000,NA,COVID-19,776.0
2024-12-14T00:00:00.000,NA,Influenza,217.0
2024-12-14T00:00:00.000,NA,value,776.0
2024-12-21T00:00:00.000,NA,COVID-19,651.0
2024-12-21T00:00:00.000,NA,Influenza,258.0
2024-12-21T00:00:00.000,NA,value,651.0
2024-12-28T00:00:00.000,NA,COVID-19,825.0
2024-12-28T00:00:00.000,NA,Influenza,603.0
2024-12-28T00:00:00.000,NA,value,825.0
2025-01-04T00:00:00.000,NA,COVID-19,1225.0
2025-01-04T00:00:00.000,NA,Influenza,1206.0
2025-01-04T00:00:00.000,NA,value,1225.0
2025-01-11T00:00:00.000,NA,COVID-19,1188.0
2025-01-11T00:00:00.000,NA,Influenza,1138.0
2025-01-11T00:00:00.000,NA,value,1188.0
2025-01-18T00:00:00.000,NA,COVID-19,931.0
2025-01-18T00:00:00.000,NA,Influenza,1328.0
2025-01-18T00:00:00.000,NA,value,931.0
2025-01-25T00:00:00.000,NA,COVID-19,810.0
2025-01-25T00:00:00.000,NA,Influenza,1801.0
2025-01-25T00:00:00.000,NA,value,810.0
2025-02-01T00:00:00.000,NA,COVID-19,816.0
2025-02-01T00:00:00.000,NA,Influenza,2422.0
2025-02-01T00:00:00.000,NA,value,816.0
2025-02-08T00:00:00.000,NA,COVID-19,660.0
2025-02-08T00:00:00.000,NA,Influenza,2919.0
2025-02-08T00:00:00.000,NA,value,660.0
2025-02-15T00:00:00.000,NA,COVID-19,617.0
2025-02-15T00:00:00.000,NA,Influenza,2788.0
2025-02-15T00:00:00.000,NA,value,617.0
2025-02-22T00:00:00.000,NA,COVID-19,532.0
2025-02-22T00:00:00.000,NA,Influenza,2498.0
2025-02-22T00:00:00.000,NA,value,532.0
2025-03-01T00:00:00.000,NA,COVID-19,488.0
2025-03-01T00:00:00.000,NA,Influenza,2091.0
2025-03-01T00:00:00.000,NA,value,488.0
2025-03-08T00:00:00.000,NA,COVID-19,414.0
2025-03-08T00:00:00.000,NA,Influenza,1403.0
2025-03-08T00:00:00.000,NA,value,414.0
2025-03-15T00:00:00.000,NA,COVID-19,336.0
2025-03-15T00:00:00.000,NA,Influenza,893.0
2025-03-15T00:00:00.000,NA,value,336.0
2025-03-22T00:00:00.000,NA,COVID-19,358.0
2025-03-22T00:00:00.000,NA,Influenza,651.0
2025-03-22T00:00:00.000,NA,value,358.0
2025-03-29T00:00:00.000,NA,COVID-19,305.0
2025-03-29T00:00:00.000,NA,Influenza,445.0
2025-03-29T00:00:00.000,NA,value,305.0
2025-04-05T00:00:00.000,NA,COVID-19,260.0
2025-04-05T00:00:00.000,NA,Influenza,321.0
2025-04-05T00:00:00.000,NA,value,260.0
2025-04-12T00:00:00.000,NA,COVID-19,274.0
2025-04-12T00:00:00.000,NA,Influenza,251.0
2025-04-12T00:00:00.000,NA,value,274.0
2025-04-19T00:00:00.000,NA,COVID-19,277.0
2025-04-19T00:00:00.000,NA,Influenza,194.0
2025-04-19T00:00:00.000,NA,value,277.0
2025-04-26T00:00:00.000,NA,COVID-19,314.0
2025-04-26T00:00:00.000,NA,Influenza,179.0
2025-04-26T00:00:00.000,NA,value,314.0
2025-05-03T00:00:00.000,NA,COVID-19,230.0
2025-05-03T00:00:00.000,NA,Influenza,125.0
2025-05-03T00:00:00.000,NA,value,230.0
2025-05-10T00:00:00.000,NA,COVID-19,198.0
2025-05-10T00:00:00.000,NA,Influenza,63.0
2025-05-10T00:00:00.000,NA,value,198.0
2025-05-17T00:00:00.000,NA,COVID-19,155.0
2025-05-17T00:00:00.000,NA,Influenza,56.0
2025-05-17T00:00:00.000,NA,value,155.0
2025-05-24T00:00:00.000,NA,COVID-19,153.0
