date,state,disease,value
2025-12-19,Ohio,COVID-19,1.1294666666666666
2025-12-19,Ohio,Influenza,1.2257833333333334
2025-12-19,Oklahoma,COVID-19,1.0744333333333334
2025-12-19,Oklahoma,Influenza,1.1583
2025-12-19,Oregon,COVID-19,1.01605
2025-12-19,Oregon,Influenza,1.2443666666666666
2025-12-19,Pennsylvania,COVID-19,1.1282166666666666
2025-12-19,Pennsylvania,Influenza,1.2932166666666667
2025-12-19,Rhode Island,COVID-19,1.0929
2025-12-19,Rhode Island,Influenza,1.1364999999999998
2025-12-19,South Carolina,COVID-19,NA
2025-12-19,South Carolina,Influenza,NA
2025-12-19,South Dakota,COVID-19,1.1683666666666666
2025-12-19,South Dakota,Influenza,1.4331166666666666
2025-12-19,Tennessee,COVID-19,1.0193333333333334
2025-12-19,Tennessee,Influenza,1.2925666666666666
2025-12-19,Texas,COVID-19,0.9726
2025-12-19,Texas,Influenza,1.0167833333333334
2025-12-19,United States,COVID-19,1.1114666666666668
2025-12-19,United States,Influenza,1.1672666666666667
2025-12-19,Utah,COVID-19,NA
2025-12-19,Utah,Influenza,NA
2025-12-19,Vermont,COVID-19,1.0211000000000001
2025-12-19,Vermont,Influenza,1.3347666666666667
2025-12-19,Virginia,COVID-19,1.1210666666666667
2025-12-19,Virginia,Influenza,1.3265
2025-12-19,Washington,COVID-19,1.0334833333333333
2025-12-19,Washington,Influenza,1.2076833333333332
2025-12-19,West Virginia,COVID-19,1.1756666666666666
2025-12-19,West Virginia,Influenza,1.2980166666666666
2025-12-19,Wisconsin,COVID-19,1.1435333333333333
2025-12-19,Wisconsin,Influenza,1.3187333333333333
2025-12-19,Wyoming,COVID-19,NA
2025-12-19,Wyoming,Influenza,NA
2025-12-20,Alabama,COVID-19,1.0454833333333333
2025-12-20,Alabama,Influenza,NA
2025-12-20,Alaska,COVID-19,1.0134333333333334
2025-12-20,Alaska,Influenza,1.09295
2025-12-20,Arizona,COVID-19,0.9913166666666666
2025-12-20,Arizona,Influenza,1.1466666666666665
2025-12-20,Arkansas,COVID-19,NA
2025-12-20,Arkansas,Influenza,NA
2025-12-20,California,COVID-19,0.9863666666666666
2025-12-20,California,Influenza,1.16275
2025-12-20,Colorado,COVID-19,1.0365166666666668
2025-12-20,Colorado,Influenza,1.0762333333333334
2025-12-20,Connecticut,COVID-19,1.0231833333333333
2025-12-20,Connecticut,Influenza,0.9620166666666666
2025-12-20,Delaware,COVID-19,1.0962333333333334
2025-12-20,Delaware,Influenza,1.1415
2025-12-20,District of Columbia,COVID-19,NA
2025-12-20,District of Columbia,Influenza,NA
2025-12-20,Florida,COVID-19,1.1003666666666667
2025-12-20,Florida,Influenza,1.0521666666666667
2025-12-20,Georgia,COVID-19,NA
2025-12-20,Georgia,Influenza,NA
2025-12-20,Hawaii,COVID-19,NA
2025-12-20,Hawaii,Influenza,NA
2025-12-20,Idaho,COVID-19,0.9891666666666666
2025-12-20,Idaho,Influenza,1.1107166666666666
2025-12-20,Illinois,COVID-19,1.1239833333333333
2025-12-20,Illinois,Influenza,1.1785166666666667
2025-12-20,Indiana,COVID-19,1.06965
2025-12-20,Indiana,Influenza,1.1484
2025-12-20,Iowa,COVID-19,1.1313666666666666
2025-12-20,Iowa,Influenza,1.5125166666666665
2025-12-20,Kansas,COVID-19,1.0459666666666667
2025-12-20,Kansas,Influenza,1.1843666666666666
2025-12-20,Kentucky,COVID-19,1.0375166666666666
2025-12-20,Kentucky,Influenza,1.2238333333333333
2025-12-20,Louisiana,COVID-19,1.0057
2025-12-20,Louisiana,Influenza,1.0221666666666667
2025-12-20,Maine,COVID-19,1.0810666666666666
2025-12-20,Maine,Influenza,1.2411
2025-12-20,Maryland,COVID-19,1.0919
2025-12-20,Maryland,Influenza,1.0567666666666666
2025-12-20,Massachusetts,COVID-19,1.0664166666666668
2025-12-20,Massachusetts,Influenza,1.1211666666666666
2025-12-20,Michigan,COVID-19,1.1029666666666667
2025-12-20,Michigan,Influenza,1.2248333333333332
2025-12-20,Minnesota,COVID-19,1.0558
2025-12-20,Minnesota,Influenza,1.1076833333333334
2025-12-20,Mississippi,COVID-19,0.9689833333333333
2025-12-20,Mississippi,Influenza,1.0079833333333332
2025-12-20,Missouri,COVID-19,1.04295
2025-12-20,Missouri,Influenza,1.1869166666666666
2025-12-20,Montana,COVID-19,1.0352833333333333
2025-12-20,Montana,Influenza,1.1916
2025-12-20,Nebraska,COVID-19,1.0673166666666667
2025-12-20,Nebraska,Influenza,1.1979166666666667
2025-12-20,Nevada,COVID-19,0.9832166666666666
2025-12-20,Nevada,Influenza,1.0561833333333333
2025-12-20,New Hampshire,COVID-19,1.0875666666666666
2025-12-20,New Hampshire,Influenza,1.2038333333333333
2025-12-20,New Jersey,COVID-19,1.036
2025-12-20,New Jersey,Influenza,0.99465
2025-12-20,New Mexico,COVID-19,NA
2025-12-20,New Mexico,Influenza,NA
2025-12-20,New York,COVID-19,NA
2025-12-20,New York,Influenza,NA
2025-12-20,North Carolina,COVID-19,1.0310833333333334
2025-12-20,North Carolina,Influenza,1.10195
2025-12-20,North Dakota,COVID-19,1.0421833333333332
2025-12-20,North Dakota,Influenza,1.2254166666666666
2025-12-20,Ohio,COVID-19,1.1088333333333333
2025-12-20,Ohio,Influenza,1.1680666666666666
2025-12-20,Oklahoma,COVID-19,1.0614833333333333
2025-12-20,Oklahoma,Influenza,1.09985
2025-12-20,Oregon,COVID-19,1.0164166666666667
2025-12-20,Oregon,Influenza,1.2287666666666666
2025-12-20,Pennsylvania,COVID-19,1.1118833333333333
2025-12-20,Pennsylvania,Influenza,1.2425666666666666
2025-12-20,Rhode Island,COVID-19,1.0865833333333332
2025-12-20,Rhode Island,Influenza,1.09615
2025-12-20,South Carolina,COVID-19,NA
2025-12-20,South Carolina,Influenza,NA
2025-12-20,South Dakota,COVID-19,1.1591
2025-12-20,South Dakota,Influenza,1.38625
2025-12-20,Tennessee,COVID-19,0.99955
2025-12-20,Tennessee,Influenza,1.2087833333333333
2025-12-20,Texas,COVID-19,0.9629333333333333
2025-12-20,Texas,Influenza,0.9659166666666666
2025-12-20,United States,COVID-19,1.0906500000000001
2025-12-20,United States,Influenza,1.1080666666666668
2025-12-20,Utah,COVID-19,NA
2025-12-20,Utah,Influenza,NA
2025-12-20,Vermont,COVID-19,1.0167
2025-12-20,Vermont,Influenza,1.2953833333333333
2025-12-20,Virginia,COVID-19,1.1073333333333333
2025-12-20,Virginia,Influenza,1.2577833333333333
2025-12-20,Washington,COVID-19,1.0345833333333334
2025-12-20,Washington,Influenza,1.1906333333333334
2025-12-20,West Virginia,COVID-19,1.14825
2025-12-20,West Virginia,Influenza,1.258
2025-12-20,Wisconsin,COVID-19,1.1255
2025-12-20,Wisconsin,Influenza,1.2537833333333332
2025-12-20,Wyoming,COVID-19,NA
2025-12-20,Wyoming,Influenza,NA
2025-12-21,Alabama,COVID-19,1.0246
2025-12-21,Alabama,Influenza,NA
2025-12-21,Alaska,COVID-19,1.0102666666666666
2025-12-21,Alaska,Influenza,1.0558333333333334
2025-12-21,Arizona,COVID-19,0.9825
2025-12-21,Arizona,Influenza,1.0891833333333332
2025-12-21,Arkansas,COVID-19,NA
2025-12-21,Arkansas,Influenza,NA
2025-12-21,California,COVID-19,0.9819333333333333
2025-12-21,California,Influenza,1.1195
2025-12-21,Colorado,COVID-19,1.0296166666666666
2025-12-21,Colorado,Influenza,1.0336333333333334
2025-12-21,Connecticut,COVID-19,1.01485
2025-12-21,Connecticut,Influenza,0.9241666666666667
2025-12-21,Delaware,COVID-19,1.0866666666666667
2025-12-21,Delaware,Influenza,1.0979166666666667
2025-12-21,District of Columbia,COVID-19,NA
2025-12-21,District of Columbia,Influenza,NA
2025-12-21,Florida,COVID-19,1.09805
2025-12-21,Florida,Influenza,1.0248333333333335
2025-12-21,Georgia,COVID-19,NA
2025-12-21,Georgia,Influenza,NA
2025-12-21,Hawaii,COVID-19,NA
2025-12-21,Hawaii,Influenza,NA
2025-12-21,Idaho,COVID-19,0.9881333333333333
2025-12-21,Idaho,Influenza,1.0694666666666666
2025-12-21,Illinois,COVID-19,1.1022833333333333
2025-12-21,Illinois,Influenza,1.1029333333333333
2025-12-21,Indiana,COVID-19,1.0532
2025-12-21,Indiana,Influenza,1.0828333333333333
2025-12-21,Iowa,COVID-19,1.1119833333333333
2025-12-21,Iowa,Influenza,1.4024666666666668
2025-12-21,Kansas,COVID-19,1.0307166666666667
2025-12-21,Kansas,Influenza,1.1193833333333334
2025-12-21,Kentucky,COVID-19,1.0235833333333333
2025-12-21,Kentucky,Influenza,1.1525333333333334
2025-12-21,Louisiana,COVID-19,0.9977833333333334
2025-12-21,Louisiana,Influenza,0.9763833333333334
2025-12-21,Maine,COVID-19,1.0699
2025-12-21,Maine,Influenza,1.2001666666666666
2025-12-21,Maryland,COVID-19,1.0841666666666665
2025-12-21,Maryland,Influenza,1.0121166666666666
2025-12-21,Massachusetts,COVID-19,1.05265
2025-12-21,Massachusetts,Influenza,1.0779833333333333
2025-12-21,Michigan,COVID-19,1.0847666666666667
2025-12-21,Michigan,Influenza,1.1588833333333333
2025-12-21,Minnesota,COVID-19,1.0417666666666667
2025-12-21,Minnesota,Influenza,1.05895
2025-12-21,Mississippi,COVID-19,0.9620500000000001
2025-12-21,Mississippi,Influenza,0.9652666666666667
2025-12-21,Missouri,COVID-19,1.0206833333333334
2025-12-21,Missouri,Influenza,1.1086833333333332
2025-12-21,Montana,COVID-19,1.0316833333333333
2025-12-21,Montana,Influenza,1.15275
2025-12-21,Nebraska,COVID-19,1.0496999999999999
2025-12-21,Nebraska,Influenza,1.15035
2025-12-21,Nevada,COVID-19,0.9806333333333334
2025-12-21,Nevada,Influenza,1.0123333333333333
2025-12-21,New Hampshire,COVID-19,1.08245
2025-12-21,New Hampshire,Influenza,1.15215
2025-12-21,New Jersey,COVID-19,1.02485
2025-12-21,New Jersey,Influenza,0.9618
2025-12-21,New Mexico,COVID-19,NA
2025-12-21,New Mexico,Influenza,NA
2025-12-21,New York,COVID-19,NA
2025-12-21,New York,Influenza,NA
2025-12-21,North Carolina,COVID-19,1.0146833333333334
2025-12-21,North Carolina,Influenza,1.0337333333333334
2025-12-21,North Dakota,COVID-19,1.0337666666666667
2025-12-21,North Dakota,Influenza,1.1715333333333333
2025-12-21,Ohio,COVID-19,1.0862666666666667
2025-12-21,Ohio,Influenza,1.1102166666666666
2025-12-21,Oklahoma,COVID-19,1.0484666666666667
2025-12-21,Oklahoma,Influenza,1.0455333333333334
2025-12-21,Oregon,COVID-19,1.0165333333333333
2025-12-21,Oregon,Influenza,1.2112833333333333
2025-12-21,Pennsylvania,COVID-19,1.0938666666666668
2025-12-21,Pennsylvania,Influenza,1.1879333333333333
2025-12-21,Rhode Island,COVID-19,1.0793833333333334
2025-12-21,Rhode Island,Influenza,1.05585
2025-12-21,South Carolina,COVID-19,NA
2025-12-21,South Carolina,Influenza,NA
2025-12-21,South Dakota,COVID-19,1.1484833333333333
2025-12-21,South Dakota,Influenza,1.3374166666666667
2025-12-21,Tennessee,COVID-19,0.9793666666666667
2025-12-21,Tennessee,Influenza,1.1252333333333333
2025-12-21,Texas,COVID-19,0.9536833333333333
2025-12-21,Texas,Influenza,0.9185833333333333
2025-12-21,United States,COVID-19,1.0684
2025-12-21,United States,Influenza,1.04955
2025-12-21,Utah,COVID-19,NA
2025-12-21,Utah,Influenza,NA
2025-12-21,Vermont,COVID-19,1.0120333333333333
2025-12-21,Vermont,Influenza,1.2527333333333333
2025-12-21,Virginia,COVID-19,1.0923333333333334
2025-12-21,Virginia,Influenza,1.1849833333333333
2025-12-21,Washington,COVID-19,1.03545
2025-12-21,Washington,Influenza,1.1716666666666666
2025-12-21,West Virginia,COVID-19,1.1180333333333334
2025-12-21,West Virginia,Influenza,1.2161333333333333
2025-12-21,Wisconsin,COVID-19,1.1063
2025-12-21,Wisconsin,Influenza,1.1866833333333333
2025-12-21,Wyoming,COVID-19,NA
2025-12-21,Wyoming,Influenza,NA
2025-12-22,Alabama,COVID-19,1.0027666666666666
2025-12-22,Alabama,Influenza,NA
2025-12-22,Alaska,COVID-19,1.0068333333333332
2025-12-22,Alaska,Influenza,1.0201
2025-12-22,Arizona,COVID-19,0.9735333333333334
2025-12-22,Arizona,Influenza,1.0328166666666667
2025-12-22,Arkansas,COVID-19,NA
2025-12-22,Arkansas,Influenza,NA
2025-12-22,California,COVID-19,0.9776
2025-12-22,California,Influenza,1.0788333333333333
2025-12-22,Colorado,COVID-19,1.0224333333333333
2025-12-22,Colorado,Influenza,0.9908
2025-12-22,Connecticut,COVID-19,1.00625
2025-12-22,Connecticut,Influenza,0.8881833333333333
2025-12-22,Delaware,COVID-19,1.0764833333333335
2025-12-22,Delaware,Influenza,1.056
2025-12-22,District of Columbia,COVID-19,NA
2025-12-22,District of Columbia,Influenza,NA
2025-12-22,Florida,COVID-19,1.0941
2025-12-22,Florida,Influenza,0.9994666666666667
2025-12-22,Georgia,COVID-19,NA
2025-12-22,Georgia,Influenza,NA
2025-12-22,Hawaii,COVID-19,NA
2025-12-22,Hawaii,Influenza,NA
2025-12-22,Idaho,COVID-19,0.98715
2025-12-22,Idaho,Influenza,1.0286666666666666
2025-12-22,Illinois,COVID-19,1.0794333333333332
2025-12-22,Illinois,Influenza,1.03125
2025-12-22,Indiana,COVID-19,1.0360166666666666
2025-12-22,Indiana,Influenza,1.0200333333333333
2025-12-22,Iowa,COVID-19,1.0921166666666666
2025-12-22,Iowa,Influenza,1.2914833333333333
2025-12-22,Kansas,COVID-19,1.0154333333333334
2025-12-22,Kansas,Influenza,1.0586
2025-12-22,Kentucky,COVID-19,1.0095333333333334
2025-12-22,Kentucky,Influenza,1.0816166666666667
2025-12-22,Louisiana,COVID-19,0.9901833333333334
2025-12-22,Louisiana,Influenza,0.9326333333333333
2025-12-22,Maine,COVID-19,1.0582166666666666
2025-12-22,Maine,Influenza,1.1589166666666668
2025-12-22,Maryland,COVID-19,1.0759833333333333
2025-12-22,Maryland,Influenza,0.9694666666666667
2025-12-22,Massachusetts,COVID-19,1.0381333333333334
2025-12-22,Massachusetts,Influenza,1.03655
2025-12-22,Michigan,COVID-19,1.0657833333333333
2025-12-22,Michigan,Influenza,1.0915166666666667
2025-12-22,Minnesota,COVID-19,1.02755
2025-12-22,Minnesota,Influenza,1.0116666666666667
2025-12-22,Mississippi,COVID-19,0.9549666666666667
2025-12-22,Mississippi,Influenza,0.9255666666666666
2025-12-22,Missouri,COVID-19,0.9991000000000001
2025-12-22,Missouri,Influenza,1.0376
2025-12-22,Montana,COVID-19,1.0278333333333334
2025-12-22,Montana,Influenza,1.1130666666666666
2025-12-22,Nebraska,COVID-19,1.0321
2025-12-22,Nebraska,Influenza,1.10385
2025-12-22,Nevada,COVID-19,0.97785
2025-12-22,Nevada,Influenza,0.9714
2025-12-22,New Hampshire,COVID-19,1.0768166666666668
2025-12-22,New Hampshire,Influenza,1.1022333333333334
2025-12-22,New Jersey,COVID-19,1.0134666666666667
2025-12-22,New Jersey,Influenza,0.9308333333333334
2025-12-22,New Mexico,COVID-19,NA
2025-12-22,New Mexico,Influenza,NA
2025-12-22,New York,COVID-19,NA
2025-12-22,New York,Influenza,NA
2025-12-22,North Carolina,COVID-19,0.9983833333333333
2025-12-22,North Carolina,Influenza,0.96905
2025-12-22,North Dakota,COVID-19,1.0254333333333334
2025-12-22,North Dakota,Influenza,1.1177666666666666
2025-12-22,Ohio,COVID-19,1.0625666666666667
2025-12-22,Ohio,Influenza,1.0535833333333333
2025-12-22,Oklahoma,COVID-19,1.0355833333333333
2025-12-22,Oklahoma,Influenza,0.9958333333333333
2025-12-22,Oregon,COVID-19,1.0165666666666666
2025-12-22,Oregon,Influenza,1.1917166666666668
2025-12-22,Pennsylvania,COVID-19,1.0747499999999999
2025-12-22,Pennsylvania,Influenza,1.1314666666666666
2025-12-22,Rhode Island,COVID-19,1.07155
2025-12-22,Rhode Island,Influenza,1.0164833333333332
2025-12-22,South Carolina,COVID-19,NA
2025-12-22,South Carolina,Influenza,NA
2025-12-22,South Dakota,COVID-19,1.1373
2025-12-22,South Dakota,Influenza,1.2881666666666667
2025-12-22,Tennessee,COVID-19,0.9592499999999999
2025-12-22,Tennessee,Influenza,1.0447833333333334
2025-12-22,Texas,COVID-19,0.9452166666666667
2025-12-22,Texas,Influenza,0.87575
2025-12-22,United States,COVID-19,1.0450666666666666
2025-12-22,United States,Influenza,0.9935833333333333
2025-12-22,Utah,COVID-19,NA
2025-12-22,Utah,Influenza,NA
2025-12-22,Vermont,COVID-19,1.0072166666666666
2025-12-22,Vermont,Influenza,1.20845
2025-12-22,Virginia,COVID-19,1.0759333333333334
2025-12-22,Virginia,Influenza,1.11155
2025-12-22,Washington,COVID-19,1.036
2025-12-22,Washington,Influenza,1.1511833333333334
2025-12-22,West Virginia,COVID-19,1.08675
2025-12-22,West Virginia,Influenza,1.1735333333333333
2025-12-22,Wisconsin,COVID-19,1.0864666666666667
2025-12-22,Wisconsin,Influenza,1.11965
2025-12-22,Wyoming,COVID-19,NA
2025-12-22,Wyoming,Influenza,NA
2025-12-23,Alabama,COVID-19,0.9811
2025-12-23,Alabama,Influenza,NA
2025-12-23,Alaska,COVID-19,1.0031666666666668
2025-12-23,Alaska,Influenza,0.9861666666666666
2025-12-23,Arizona,COVID-19,0.9644166666666667
2025-12-23,Arizona,Influenza,0.9796333333333334
2025-12-23,Arkansas,COVID-19,NA
2025-12-23,Arkansas,Influenza,NA
2025-12-23,California,COVID-19,0.9734166666666667
2025-12-23,California,Influenza,1.0416833333333333
2025-12-23,Colorado,COVID-19,1.0150000000000001
2025-12-23,Colorado,Influenza,0.94875
2025-12-23,Connecticut,COVID-19,0.99755
2025-12-23,Connecticut,Influenza,0.8545333333333334
2025-12-23,Delaware,COVID-19,1.0662166666666666
2025-12-23,Delaware,Influenza,1.0161
2025-12-23,District of Columbia,COVID-19,NA
2025-12-23,District of Columbia,Influenza,NA
2025-12-23,Florida,COVID-19,1.0887666666666667
2025-12-23,Florida,Influenza,0.9764833333333334
2025-12-23,Georgia,COVID-19,NA
2025-12-23,Georgia,Influenza,NA
2025-12-23,Hawaii,COVID-19,NA
2025-12-23,Hawaii,Influenza,NA
2025-12-23,Idaho,COVID-19,0.9860333333333333
2025-12-23,Idaho,Influenza,0.9897
2025-12-23,Illinois,COVID-19,1.0559
2025-12-23,Illinois,Influenza,0.96555
2025-12-23,Indiana,COVID-19,1.0188333333333333
2025-12-23,Indiana,Influenza,0.9612833333333334
2025-12-23,Iowa,COVID-19,1.0721166666666666
2025-12-23,Iowa,Influenza,1.1850666666666667
2025-12-23,Kansas,COVID-19,1.0007666666666668
2025-12-23,Kansas,Influenza,1.0035166666666666
2025-12-23,Kentucky,COVID-19,0.9956
2025-12-23,Kentucky,Influenza,1.0143666666666666
2025-12-23,Louisiana,COVID-19,0.9824166666666667
2025-12-23,Louisiana,Influenza,0.8923666666666666
2025-12-23,Maine,COVID-19,1.0459166666666666
2025-12-23,Maine,Influenza,1.1181833333333333
2025-12-23,Maryland,COVID-19,1.06735
2025-12-23,Maryland,Influenza,0.9294833333333333
2025-12-23,Massachusetts,COVID-19,1.0231333333333332
2025-12-23,Massachusetts,Influenza,0.99695
2025-12-23,Michigan,COVID-19,1.0464166666666666
2025-12-23,Michigan,Influenza,1.02575
2025-12-23,Minnesota,COVID-19,1.0132833333333333
2025-12-23,Minnesota,Influenza,0.96685
2025-12-23,Mississippi,COVID-19,0.9482333333333333
2025-12-23,Mississippi,Influenza,0.8893833333333333
2025-12-23,Missouri,COVID-19,0.9789666666666667
2025-12-23,Missouri,Influenza,0.97485
2025-12-23,Montana,COVID-19,1.0238833333333333
2025-12-23,Montana,Influenza,1.0735166666666667
2025-12-23,Nebraska,COVID-19,1.0145
2025-12-23,Nebraska,Influenza,1.0594833333333333
2025-12-23,Nevada,COVID-19,0.97495
2025-12-23,Nevada,Influenza,0.9336666666666666
2025-12-23,New Hampshire,COVID-19,1.0708166666666665
2025-12-23,New Hampshire,Influenza,1.0546666666666666
2025-12-23,New Jersey,COVID-19,1.0020666666666667
2025-12-23,New Jersey,Influenza,0.9022333333333333
2025-12-23,New Mexico,COVID-19,NA
2025-12-23,New Mexico,Influenza,NA
2025-12-23,New York,COVID-19,NA
2025-12-23,New York,Influenza,NA
2025-12-23,North Carolina,COVID-19,0.98255
2025-12-23,North Carolina,Influenza,0.9093666666666667
2025-12-23,North Dakota,COVID-19,1.0173666666666668
2025-12-23,North Dakota,Influenza,1.0651333333333333
2025-12-23,Ohio,COVID-19,1.0381333333333334
2025-12-23,Ohio,Influenza,0.9997499999999999
2025-12-23,Oklahoma,COVID-19,1.0225166666666667
2025-12-23,Oklahoma,Influenza,0.9518666666666666
2025-12-23,Oregon,COVID-19,1.0163
2025-12-23,Oregon,Influenza,1.1707166666666666
2025-12-23,Pennsylvania,COVID-19,1.0548833333333334
2025-12-23,Pennsylvania,Influenza,1.0751
2025-12-23,Rhode Island,COVID-19,1.0627
2025-12-23,Rhode Island,Influenza,0.9786833333333333
2025-12-23,South Carolina,COVID-19,NA
2025-12-23,South Carolina,Influenza,NA
2025-12-23,South Dakota,COVID-19,1.1252333333333333
2025-12-23,South Dakota,Influenza,1.2387833333333333
2025-12-23,Tennessee,COVID-19,0.9395166666666667
2025-12-23,Tennessee,Influenza,0.9703999999999999
2025-12-23,Texas,COVID-19,0.9374333333333333
2025-12-23,Texas,Influenza,0.83845
2025-12-23,United States,COVID-19,1.0214166666666666
2025-12-23,United States,Influenza,0.9417
2025-12-23,Utah,COVID-19,NA
2025-12-23,Utah,Influenza,NA
2025-12-23,Vermont,COVID-19,1.00225
2025-12-23,Vermont,Influenza,1.1625333333333334
2025-12-23,Virginia,COVID-19,1.0591333333333333
2025-12-23,Virginia,Influenza,1.0412
2025-12-23,Washington,COVID-19,1.0364
2025-12-23,Washington,Influenza,1.12975
2025-12-23,West Virginia,COVID-19,1.0547
2025-12-23,West Virginia,Influenza,1.1310166666666666
2025-12-23,Wisconsin,COVID-19,1.06645
2025-12-23,Wisconsin,Influenza,1.0546666666666666
2025-12-23,Wyoming,COVID-19,NA
2025-12-23,Wyoming,Influenza,NA
2025-12-24,Alabama,COVID-19,0.9541
2025-12-24,Alabama,Influenza,NA
2025-12-24,Alaska,COVID-19,0.99392
2025-12-24,Alaska,Influenza,0.95066
2025-12-24,Arizona,COVID-19,0.95616
2025-12-24,Arizona,Influenza,0.92464
2025-12-24,Arkansas,COVID-19,NA
2025-12-24,Arkansas,Influenza,NA
2025-12-24,California,COVID-19,0.96496
2025-12-24,California,Influenza,1.00514
2025-12-24,Colorado,COVID-19,0.99978
2025-12-24,Colorado,Influenza,0.9064
2025-12-24,Connecticut,COVID-19,0.98386
2025-12-24,Connecticut,Influenza,0.82352
2025-12-24,Delaware,COVID-19,1.04082
2025-12-24,Delaware,Influenza,0.97418
2025-12-24,District of Columbia,COVID-19,NA
2025-12-24,District of Columbia,Influenza,NA
2025-12-24,Florida,COVID-19,1.07894
2025-12-24,Florida,Influenza,0.9594
2025-12-24,Georgia,COVID-19,NA
2025-12-24,Georgia,Influenza,NA
2025-12-24,Hawaii,COVID-19,NA
2025-12-24,Hawaii,Influenza,NA
2025-12-24,Idaho,COVID-19,0.97584
2025-12-24,Idaho,Influenza,0.94612
2025-12-24,Illinois,COVID-19,1.03074
2025-12-24,Illinois,Influenza,0.9063
2025-12-24,Indiana,COVID-19,0.99482
2025-12-24,Indiana,Influenza,0.90478
2025-12-24,Iowa,COVID-19,1.04506
2025-12-24,Iowa,Influenza,1.07154
2025-12-24,Kansas,COVID-19,0.98968
2025-12-24,Kansas,Influenza,0.944
2025-12-24,Kentucky,COVID-19,0.98066
2025-12-24,Kentucky,Influenza,0.94484
2025-12-24,Louisiana,COVID-19,0.9764999999999999
2025-12-24,Louisiana,Influenza,0.85206
2025-12-24,Maine,COVID-19,1.02322
2025-12-24,Maine,Influenza,1.0765
2025-12-24,Maryland,COVID-19,1.05034
2025-12-24,Maryland,Influenza,0.89166
2025-12-24,Massachusetts,COVID-19,1.00516
2025-12-24,Massachusetts,Influenza,0.95964
2025-12-24,Michigan,COVID-19,1.0264
2025-12-24,Michigan,Influenza,0.95772
2025-12-24,Minnesota,COVID-19,0.99422
2025-12-24,Minnesota,Influenza,0.92178
2025-12-24,Mississippi,COVID-19,0.943
2025-12-24,Mississippi,Influenza,0.8522
2025-12-24,Missouri,COVID-19,0.95986
2025-12-24,Missouri,Influenza,0.91038
2025-12-24,Montana,COVID-19,1.01528
2025-12-24,Montana,Influenza,1.02136
2025-12-24,Nebraska,COVID-19,1.00156
2025-12-24,Nebraska,Influenza,1.016
2025-12-24,Nevada,COVID-19,0.96128
2025-12-24,Nevada,Influenza,0.8982600000000001
2025-12-24,New Hampshire,COVID-19,1.0559
2025-12-24,New Hampshire,Influenza,1.00412
2025-12-24,New Jersey,COVID-19,0.9876199999999999
2025-12-24,New Jersey,Influenza,0.87498
2025-12-24,New Mexico,COVID-19,NA
2025-12-24,New Mexico,Influenza,NA
2025-12-24,New York,COVID-19,NA
2025-12-24,New York,Influenza,NA
2025-12-24,North Carolina,COVID-19,0.96456
2025-12-24,North Carolina,Influenza,0.85364
2025-12-24,North Dakota,COVID-19,0.99778
2025-12-24,North Dakota,Influenza,1.0103199999999999
2025-12-24,Ohio,COVID-19,1.00736
2025-12-24,Ohio,Influenza,0.94614
2025-12-24,Oklahoma,COVID-19,1.0036
2025-12-24,Oklahoma,Influenza,0.90452
2025-12-24,Oregon,COVID-19,1.0113
2025-12-24,Oregon,Influenza,1.14466
2025-12-24,Pennsylvania,COVID-19,1.03328
2025-12-24,Pennsylvania,Influenza,1.0160200000000001
2025-12-24,Rhode Island,COVID-19,1.04642
2025-12-24,Rhode Island,Influenza,0.93518
2025-12-24,South Carolina,COVID-19,NA
2025-12-24,South Carolina,Influenza,NA
2025-12-24,South Dakota,COVID-19,1.09986
2025-12-24,South Dakota,Influenza,1.18268
2025-12-24,Tennessee,COVID-19,0.91868
2025-12-24,Tennessee,Influenza,0.89558
2025-12-24,Texas,COVID-19,0.92944
2025-12-24,Texas,Influenza,0.8078
2025-12-24,United States,COVID-19,0.99496
2025-12-24,United States,Influenza,0.89294
2025-12-24,Utah,COVID-19,NA
2025-12-24,Utah,Influenza,NA
2025-12-24,Vermont,COVID-19,0.99258
2025-12-24,Vermont,Influenza,1.10992
2025-12-24,Virginia,COVID-19,1.0382
2025-12-24,Virginia,Influenza,0.97192
2025-12-24,Washington,COVID-19,1.0282
2025-12-24,Washington,Influenza,1.10684
2025-12-24,West Virginia,COVID-19,1.0205600000000001
2025-12-24,West Virginia,Influenza,1.0849199999999999
2025-12-24,Wisconsin,COVID-19,1.04394
2025-12-24,Wisconsin,Influenza,0.98854
2025-12-24,Wyoming,COVID-19,NA
2025-12-24,Wyoming,Influenza,NA
2025-12-25,Alabama,COVID-19,0.93332
2025-12-25,Alabama,Influenza,NA
2025-12-25,Alaska,COVID-19,0.98904
2025-12-25,Alaska,Influenza,0.92316
2025-12-25,Arizona,COVID-19,0.94774
2025-12-25,Arizona,Influenza,0.88008
2025-12-25,Arkansas,COVID-19,NA
2025-12-25,Arkansas,Influenza,NA
2025-12-25,California,COVID-19,0.96134
2025-12-25,California,Influenza,0.97612
2025-12-25,Colorado,COVID-19,0.99064
2025-12-25,Colorado,Influenza,0.86896
2025-12-25,Connecticut,COVID-19,0.97514
2025-12-25,Connecticut,Influenza,0.79738
2025-12-25,Delaware,COVID-19,1.0289599999999999
2025-12-25,Delaware,Influenza,0.94294
2025-12-25,District of Columbia,COVID-19,NA
2025-12-25,District of Columbia,Influenza,NA
2025-12-25,Florida,COVID-19,1.06906
